ISO,Year,PPP_a_t_na,PPP_n_t_na,PPP_t_na,rVA_a_t,rVA_n_t,rVA_t
SGP,2016,0.9807528721281908,0.6797658222903977,0.6798714774024863,102733996.36611612,440904860721.71954,440984541678.0795
SGP,2017,1.0000341697174244,0.6998528757001873,0.6999594101419708,105722621.71494858,460442971304.7807,460523937712.9535
SGP,2018,1.0419119422069771,0.7468071202970944,0.7469150624717162,109010109.5986643,478104792369.9199,478187761996.77625
SGP,2019,1.0408715423665134,0.7383196824344985,0.7384286150971243,116556388.60446627,484363275316.7299,484456117394.2434
SGP,2020,1.0265308564902182,0.7143317785697506,0.71444185710535,111625156.7788927,466495552748.4802,466584063128.7932
SGP,2021,1.073499851219816,0.8035242983221246,0.8036284179708241,124252098.87770988,511917917897.3902,512017570789.316
SGP,2022,1.1521915695053027,0.8895877626600311,0.8896977241218434,114763213.39516678,534262361890.48425,534344952791.49054
SGP,2023,1.2377204783355282,0.8814013585264646,0.881530858928573,117751838.74399924,539589835278.9362,539675897792.53345
SVK,1990,0.21892236539090792,0.16201269062812804,0.16378576872851627,2283648252.222457,84803544786.27646,86937908300.97813
SVK,1991,0.17940946307686312,0.13215868829977848,0.1330539321087034,1499452151.1738079,74192282713.80258,75714941385.90016
SVK,1992,0.2088042827794931,0.14400841275895637,0.14484907610777328,1310621331.7476697,79584591819.72243,81012005119.50658
SVK,1993,0.22062331510847333,0.15184693169025723,0.1530067414651885,1492924634.981116,79298240614.19728,80849826546.32077
SVK,1994,0.25049773795563685,0.16856934197807158,0.1701825393794751,1614274393.6024258,78607792061.25974,80238759604.49818
SVK,1995,0.27808123244238603,0.2067866395444182,0.20793775778079196,1555035499.0950756,83111032589.048,84730534340.03795
SVK,1996,0.2897858753735544,0.20065459415912473,0.2019404873965305,1619243577.943221,93214271792.16753,94944337518.23466
SVK,1997,0.2530140085376731,0.20399450124954668,0.20468203887052994,1690087172.171354,92912588063.3648,94689660602.11731
SVK,1998,0.27166348532356255,0.2126207485301455,0.21348418777620778,1691190347.1849008,92766924400.66103,94543805699.22093
SVK,1999,0.25144145702737697,0.19554945276009233,0.1958439059317243,1259348371.807466,92653639807.81158,94131195262.14648
SVK,2000,0.2263495835539265,0.1965244479801168,0.19667162895009085,1451020914.086484,91360315671.08241,92961926851.27884
SVK,2001,0.2192874637807993,0.20247428742670748,0.2028036455100203,1935044714.1345372,92299779672.90054,94242207128.53658
SVK,2002,0.2325158373869019,0.22741040818603678,0.22752477610004357,2033899074.527525,95326247653.56087,97356846212.09688
SVK,2003,0.2706150017028203,0.3015205300783988,0.30088606705680876,2084131407.8309207,97608304079.30293,99688580145.72285
SVK,2004,0.31260261738783096,0.3740137127104427,0.37270955811852613,2070211644.301784,99981755818.0546,102067951966.17224
SVK,2005,0.32456308886880103,0.4067120794983942,0.40500478577016225,2213472915.3146935,104291086184.39381,106504559099.7085
SVK,2006,0.3535413391323233,0.44273850329310305,0.4410223593041101,2735096871.4961,113416927754.58174,116050829562.31398
SVK,2007,0.46890882003563517,0.5364747424779278,0.5357176974129669,3508718931.3689346,125609831338.48323,128858485555.57303
SVK,2008,0.5410245116904667,0.6390189956401164,0.638014003383845,4218356840.4560757,132774712493.63231,136560949151.16116
SVK,2009,0.426916942859371,0.6277296211417465,0.6235131443576577,3995956757.725112,126051311618.7587,129639742900.59747
SVK,2010,0.4232077676479748,0.6030812030132542,0.5993664477159152,3226316007.08027,134671087639.42104,137783827997.84464
SVK,2011,0.4729725646718946,0.6459198966036412,0.6425092920086883,3781278900.0889726,136235967755.32532,139742669097.64383
SVK,2012,0.45916912070201604,0.6053128948450258,0.6024977553478329,3702242173.2229176,139440637221.2,142913679419.4266
SVK,2013,0.45829172334258483,0.628843946438713,0.6255759001637274,4487027705.620894,139401040057.92523,143416438843.15326
SVK,2014,0.43775619319811887,0.6367112099281839,0.6325844804821561,6075810480.951266,140103681865.93124,145222197662.77716
SVK,2015,0.36606271679652447,0.5329040374441086,0.5294365920358513,4984299485.010731,147303351448.9371,151714328278.91592
SVK,2016,0.34878830369518593,0.5297900559834712,0.5258208778215999,5342893932.548423,150240339138.87222,154918490365.7499
SVK,2017,0.36701337106697157,0.5472499400154153,0.5434173204383391,4833098646.960028,153959154273.79318,158309178844.1419
SVK,2018,0.3682035916568415,0.5860375897116188,0.5810090934488529,5817921093.381525,159407722683.5238,164474356947.12064
SVK,2019,0.34923890387178946,0.5705230362361946,0.5655613865256046,4900655767.565716,162890709502.643,167345939916.54807
SVK,2020,0.3468494951385498,0.5981880920808087,0.5921887514054216,5370884940.354827,158528173694.3808,163279958060.37994
SVK,2021,0.4012573312893727,0.633262277164323,0.6280640430866443,5483767735.248433,166802458085.5205,171686482672.6343
SVK,2022,0.47517910036525907,0.608335107745139,0.6059569514241214,4706753823.841412,166343799377.89948,170687577594.1907
SVK,2023,0.46724063676391575,0.6874046025826276,0.6827730548845741,5696403895.844577,172540678366.50858,177609305109.33298
SVN,1990,0.4780019317324679,0.3900008868596145,0.39627192589543,2133135260.7744315,39560514833.584404,41507554712.21072
SVN,1991,0.36768003714165776,0.3052445561336765,0.3102453412004676,2079412071.6420414,36630378724.884926,38504307450.34543
SVN,1992,0.39271970055314354,0.30849990342527533,0.31436991940212505,1939909555.3302386,35364697507.71041,37127745834.143295
SVN,1993,0.36053806286067047,0.30459411031528383,0.3084948476577799,1856296032.565819,36012413209.8093,37726511239.94212
SVN,1994,0.3448299991105292,0.33058604405369046,0.3325201399888766,1934973330.819574,37621653290.874275,39409433619.790405
SVN,1995,0.41638503063472027,0.4486088362232511,0.44857881692153484,1964672213.7003198,39088010118.54168,40914296745.89557
SVN,1996,0.3727368044157043,0.44358823740910586,0.441808262633554,2076790149.9521677,39901606537.699875,41814472476.50927
SVN,1997,0.34174065194094155,0.41411453733017345,0.41221043623318415,2221649889.974219,41755821913.96258,43790548146.90518
SVN,1998,0.3534315328065509,0.42780039452625124,0.42570046496074476,2172923947.262713,42888429003.43409,44904030563.828636
SVN,1999,0.32027751621867284,0.4177461808659896,0.41432400016926063,2072291323.3899043,45076669131.04334,47050894193.01359
SVN,2000,0.29103903932357233,0.36334475636293784,0.3608538927719648,2080004923.5410206,46744197058.697174,48744441666.65707
SVN,2001,0.26908568973818325,0.3637053991302599,0.36023678370518614,2090781686.207021,48248146632.69915,50274463018.98957
SVN,2002,0.2821643406168067,0.3934398923182972,0.38938934642788525,2381129269.271851,49732744490.51728,51975524222.45886
SVN,2003,0.3650782768610052,0.4834130862260186,0.478782315048355,1782345973.7866244,51746725887.466324,53606282967.32294
SVN,2004,0.35959953463253436,0.5423732851113133,0.5354720886970576,2281690969.369491,53684376714.24291,55908547616.857796
SVN,2005,0.3993819908892888,0.5502870951640949,0.5446039866151663,2181810212.6594267,55752381051.60518,57934191264.2646
SVN,2006,0.38359899589208907,0.5676125222055676,0.5606788003218698,2141042304.2795184,59296607947.395325,61494743253.26118
SVN,2007,0.43045743937176384,0.6435466619457701,0.6355317676960395,2261143027.691367,63661700274.64822,65996072384.15109
SVN,2008,0.44711508803468486,0.7254997140859698,0.7152448053473522,2183443899.3340316,65629432607.58821,67935320802.647026
SVN,2009,0.44227269072227954,0.7020304043790543,0.692433143015053,1990309955.718832,60881513331.08897,62996599169.9678
SVN,2010,0.4284655135412618,0.6599795649589283,0.6513536534974689,2029475118.4596393,61549221915.32145,63699326133.043076
SVN,2011,0.4911619020360475,0.7031633643150325,0.6951025245777779,2127425154.5542626,61684207047.83446,63902781485.6401
SVN,2012,0.4347208132750343,0.6503452554234136,0.6422461454545529,1939213929.68773,60170515086.11753,62241908249.95197
SVN,2013,0.4583018441255989,0.6722645344442476,0.6641690689781854,1912137429.5182872,59890822774.7809,61940271117.46156
SVN,2014,0.47754031509076283,0.6721673936934497,0.6646344634745703,1888498478.393325,62003909962.15387,64063546289.627174
SVN,2015,0.38174423905503974,0.5668142720327052,0.5598445072151379,2208072963.5951176,63223299322.4235,65516026399.30151
SVN,2016,0.3794551249456207,0.5712914877506261,0.5640970518834953,2160866225.7268524,65290875018.31892,67577153190.4808
SVN,2017,0.40125527833772345,0.5902241494629001,0.583073267996025,2031752378.6727245,69033911811.58342,71278749225.02821
SVN,2018,0.4490482130738582,0.6316697847168953,0.6246585018730025,2380887929.1949205,71885325831.98473,74403728794.8045
SVN,2019,0.41904551548067703,0.6140169550206732,0.6066293982276205,2277616034.993631,74693712662.25952,77176659967.86008
SVN,2020,0.4151942763971116,0.6351925536740851,0.6269717832851952,2439502626.8534646,72381517442.72392,74946065650.61345
SVN,2021,0.4450092735778585,0.6762118714987209,0.6676271475604574,2089531668.3726645,78259487178.14946,80658576353.42883
SVN,2022,0.4891648440386239,0.6442968519173885,0.6377773236035428,2095209348.3876255,80064458768.51465,82489890345.8969
SVN,2023,0.5216307093068869,0.7321175823492377,0.7237918242040273,2014044824.0538561,82597086784.51822,84998704128.18683
ZAF,1970,0.15782489663117433,0.07081923903848972,0.0737282215753831,7796129454.7732315,228784031578.63187,236445881555.0749
ZAF,1971,0.15922686300930897,0.07526393406658645,0.07851273616956066,9259120723.330458,235929055695.53598,244944331041.123
ZAF,1972,0.16555243382816734,0.07795697252780007,0.08126565407731286,9199839503.666197,239988960969.66705,248959648299.88684
ZAF,1973,0.24750346308728258,0.10328992794137536,0.10781551621234414,8034985172.045003,250481952174.33105,258413171178.11932
ZAF,1974,0.28610026836881747,0.12418651383973638,0.130624574525295,10475467501.27781,258955387025.38855,269136193904.3048
ZAF,1975,0.2860911824111558,0.12613324902703033,0.13178450193513452,9577162303.479519,266167915622.74368,275545038593.90454
ZAF,1976,0.2472045637686168,0.11786454878729129,0.12217755822271649,9345229940.024384,275386109702.09924,284573071836.87085
ZAF,1977,0.2550421796214773,0.12997550229191515,0.13468318306681787,10443446988.40395,274317336712.94974,284505104771.0978
ZAF,1978,0.267804453730517,0.14588261748852674,0.15057296140938473,10861877203.497328,280393006377.52765,290977373206.334
ZAF,1979,0.29957457791762593,0.17493017043019857,0.1794732889247241,10626483163.240923,290169264885.0192,300561623913.53705
ZAF,1980,0.40977198239236096,0.24091421064394888,0.24737103347168693,11687054473.141699,305084280509.13806,316480733414.09796
ZAF,1981,0.4132309823037419,0.23411474774525406,0.24098082348655397,12362514209.891054,321065484807.0816,333116709099.85895
ZAF,1982,0.360389829339363,0.2130705400089109,0.21822047199755254,11318385865.973843,321754819429.92065,332853758458.7977
ZAF,1983,0.40561322730496707,0.23865441372218063,0.24300963418531618,8748523356.605684,325934065858.542,334695043943.64154
ZAF,1984,0.3480168965091706,0.19819755373880493,0.2023435085785081,9745919060.066101,343959491143.36774,353674178813.6342
ZAF,1985,0.23786768618019072,0.151019124263999,0.15399226041296,11728161888.421759,341636682388.0944,353156861107.2655
ZAF,1986,0.24410209062995303,0.17344995449670556,0.1760915065885089,12500981292.646702,340370804986.2152,352594043336.89056
ZAF,1987,0.35175203515501435,0.22323139668351263,0.22801532985997658,12819022872.581663,345532553424.54364,358058521481.19684
ZAF,1988,0.379840509618634,0.22872914560240865,0.23428026057912707,13178604577.55742,358005238031.8289,370889121773.2861
ZAF,1989,0.3175172234633756,0.23336746706141823,0.23699891387837088,15116278313.403551,364350637059.94073,379019728580.5447
ZAF,1990,0.34243042935755186,0.27847934394317014,0.2811418278227257,14037533198.690384,361277501212.4636,374953811945.38165
ZAF,1991,0.3485014565613763,0.30012355656627604,0.30228795430293115,14985585283.76771,376760075678.81836,391339021286.8862
ZAF,1992,0.43805968086080915,0.3371876773663795,0.34001049627060603,10850006741.959581,381470662758.19415,392282469842.9762
ZAF,1993,0.3845430165026107,0.33599222195738215,0.3377422275655684,13100876918.495012,390952806134.48804,403843350373.4396
ZAF,1994,0.40783477654860334,0.3375182400696691,0.3401246290300237,14135846195.075174,402724564628.20593,416588402799.6166
ZAF,1995,0.4734586430413828,0.36579848576741625,0.3686245769405088,11322812802.22267,418840748003.69745,430172606228.01044
ZAF,1996,0.39721871179098894,0.33580183196151125,0.33787524336714,14040287874.679037,433143631363.6971,446991879227.5557
ZAF,1997,0.38955200995292255,0.3399058005795183,0.34157577450328114,14166650465.728634,443506206820.1121,457494328108.15344
ZAF,1998,0.3459930408819022,0.3025251775544126,0.30384825263349147,13415817990.978645,449953356703.8181,463270720073.66785
ZAF,1999,0.30270204725699307,0.2917175938949466,0.29213179178108967,14247598706.447159,462636749300.01654,476743923696.2004
ZAF,2000,0.2659978048031032,0.28046702701670023,0.2801175819989382,14917235845.48767,483803177426.879,498572027597.0009
ZAF,2001,0.2640491819267544,0.24255503898608888,0.24319283770873545,14424967062.640318,498686410053.3275,513040612380.0351
ZAF,2002,0.24846609986959634,0.22307959883315323,0.22385851524636594,15362589921.76118,516731383894.82025,531984733725.44995
ZAF,2003,0.3380593925493975,0.3298052905614151,0.3300833267618445,15467219853.777525,534474413330.15295,549865180755.2291
ZAF,2004,0.3954664792341519,0.4069172119183372,0.4066282904748393,15600151324.52568,558446085585.7886,574014810431.767
ZAF,2005,0.3755481311258107,0.43567661123918167,0.43407965828760436,16038482129.553453,587842523145.5258,603881005275.0792
ZAF,2006,0.41102309579887636,0.4316798012264109,0.4310825721190221,15162335092.983894,621954309608.1389,637272764942.9531
ZAF,2007,0.5025610048259443,0.4461826398159205,0.44735761689388825,15614045622.642906,657290268351.6866,673104706714.7808
ZAF,2008,0.4361735066788643,0.4130596060407048,0.4136876760132833,18644967349.09789,677163300305.1425,695793622893.8861
ZAF,2009,0.43255904372018605,0.44226259443498667,0.4420094902029356,18292152044.507706,666417242929.6376,684699902011.7843
ZAF,2010,0.48237318091927783,0.5470778018474903,0.5453685411404006,18237213135.519653,683393101986.0507,701665588820.6715
ZAF,2011,0.5034768958731829,0.5798782579692352,0.5778702480519127,18600868671.774525,704682468583.407,723337377780.1167
ZAF,2012,0.45363314422949,0.5350199568298892,0.5328914370707603,18928875881.459545,720772470981.4792,739764977193.9832
ZAF,2013,0.39038451885532244,0.4807300262337198,0.4783534444799214,19776870475.37963,738519171678.9849,758328238306.5702
ZAF,2014,0.3690212094208386,0.4496459008625269,0.4474254839532843,21942276118.9086,748161052896.3408,769971153289.6218
ZAF,2015,0.3660797154511971,0.40164708379123876,0.40070244967204316,21144097422.697693,757719146344.2751,778822567432.165
ZAF,2016,0.38950731552215434,0.3708596800649686,0.37130244031285076,20054888204.81998,765129569504.8999,785255364271.0319
ZAF,2017,0.39799882514680884,0.43487767484610945,0.43390392543857265,23881432925.04441,770734831819.2306,794369752435.5314
ZAF,2018,0.38174581058041746,0.45401919641054667,0.45199816787859776,23999593747.23299,783621792459.246,807395044505.5715
ZAF,2019,0.33846546506838676,0.43528891735464453,0.4326494253067308,22434152663.12176,786813004871.5513,809163601032.0261
ZAF,2020,0.33044802376959254,0.4030340348928593,0.4008100355050891,26437152962.471146,738480487097.4464,764374262657.8546
ZAF,2021,0.3782357317545812,0.4774086244534571,0.4742613639593442,28404688611.446693,770541134985.337,798308022309.8729
ZAF,2022,0.4002834162983787,0.4486781685041794,0.4473178307550888,28655395841.842278,785595276028.2351,813626697515.0048
ZAF,2023,0.37930752453698663,0.41689152769991,0.41589053358601896,25167555118.395695,793349864406.3381,818213093405.5024
ESP,1970,0.0810997596435767,0.07278284184032384,0.07482560091809866,48146683019.108826,462149334845.39594,501716336447.9993
ESP,1971,0.08810237213697349,0.07933143284965367,0.08186236452328272,53245866495.346634,482385962923.2479,524776642113.3802
ESP,1972,0.10509391091873782,0.09325368220375033,0.09582383008632864,53352338792.66711,524650639618.6388,569092363624.422
ESP,1973,0.1307364931635055,0.1149636744198906,0.11790361894611484,55324506098.21425,567420282778.0907,614617712412.5846
ESP,1974,0.14269933869678275,0.1384371732957988,0.14078476606084772,59339527709.06756,598883530426.4707,649043621728.3599
ESP,1975,0.16643025750961196,0.1622664791520263,0.1647601330912687,59233055411.7471,609212666173.8807,659825681251.9757
ESP,1976,0.15596032424473905,0.1636981161924814,0.16527972971483085,61826826528.17879,625856772590.2661,678208433575.5807
ESP,1977,0.17805786657437447,0.17704646553576092,0.17883442357502194,59179598369.19361,648066989110.8433,700510340115.0873
ESP,1978,0.20005046526345943,0.21308115783327733,0.21453817218126675,63123932984.24607,658685085759.0739,713072882687.5457
ESP,1979,0.24565997201099696,0.2852276454423183,0.28462892629748954,60547833620.722755,662985075863.2781,716637813021.4376
ESP,1980,0.22873850507864812,0.30798669671926837,0.3050506089763494,65931090479.14704,668308764156.3602,724178812416.6191
ESP,1981,0.1902692461566658,0.2695786946053809,0.26516560664127986,59047502039.853516,672606932061.3286,726170429367.4564
ESP,1982,0.1863248605731354,0.2578889781585162,0.2539394111170347,59055896122.58395,679661542791.1002,733563969277.8804
ESP,1983,0.14991097592701005,0.22025710556832276,0.2163617620613774,62382161272.58372,691263745582.8539,746931994468.4185
ESP,1984,0.148206525515074,0.21969870651903167,0.2160001816522456,66417063606.943275,700041418731.099,757599531562.0964
ESP,1985,0.14469114051079623,0.22360471719218078,0.21922072112119134,66986535750.50836,716209163669.1335,774744763545.4171
ESP,1986,0.1997125863337283,0.2945933245059031,0.2889991611934388,64644587076.40805,746472492244.628,805594555564.2081
ESP,1987,0.2202131216885875,0.35660946870991844,0.3487749533639254,74192633627.93413,786526510961.117,851038727967.086
ESP,1988,0.24358381842953575,0.40187557641356264,0.39294786725497194,80690536124.6193,826951800982.4158,895759132236.2611
ESP,1989,0.26087265015260747,0.42280335248652245,0.4128683724337649,76882273984.39981,871950211262.4993,941510614619.788
ESP,1990,0.31662506493716996,0.5294156356847747,0.5163106401343317,81004651480.02112,905389818585.0963,978046141471.0406
ESP,1991,0.30679412617938095,0.5589686402505122,0.5429851860628294,84034031235.78278,925761250901.1012,1000492589372.8788
ESP,1992,0.29184392594222075,0.6084903001872395,0.5876229825555204,84880066270.20958,925011502266.3113,1000015785478.0461
ESP,1993,0.2524344434695069,0.5171259124524261,0.5000427444755157,87276797366.05553,908835597659.4675,983944098610.735
ESP,1994,0.264970579399259,0.5074672250419692,0.4917393960297416,83145583995.95914,926071485217.024,1000493481571.1226
ESP,1995,0.3048829437727125,0.5703764307039944,0.5525161155440755,78051260252.66171,954952964831.8096,1028891548262.2103
ESP,1996,0.2979794064757824,0.5830371310634536,0.5650796676480571,94402482733.70767,969106150759.7465,1049683610239.4833
ESP,1997,0.251129260679259,0.5180971324979322,0.5011440669850243,100862224948.4419,997614351974.4565,1081905637116.3591
ESP,1998,0.2470717813280422,0.521416416643265,0.5037829402893113,103799191077.93501,1034296255121.8041,1121405377103.0027
ESP,1999,0.23481069801904358,0.5108047691906569,0.4926034285157092,103023388704.10666,1081091585068.5802,1170145593861.6838
ESP,2000,0.20195131059532043,0.4590849738006559,0.442015974009141,110892241352.93729,1135386528770.2632,1229896112937.6506
ESP,2001,0.21000611324271923,0.46522893873453236,0.44821549400752636,109839366702.74164,1180526846621.203,1276801445141.2097
ESP,2002,0.2227485121637047,0.5125005777204531,0.4929533412722243,110824952371.53381,1212654039206.235,1310817748495.131
ESP,2003,0.28136178815134094,0.6358561056629954,0.6118741474977354,110389553080.0995,1246557558501.84,1346176562696.8975
ESP,2004,0.30852029651278406,0.7257587575208201,0.6971329076712628,108113602238.51118,1283833957098.9458,1384397390464.262
ESP,2005,0.31931053715400026,0.7548316152726784,0.7244641466209292,99746019492.21944,1330781313736.6533,1430527333228.8728
ESP,2006,0.28634706029475104,0.7922229435946878,0.7569632382949955,105794111467.7794,1385421725639.141,1489975540901.5388
ESP,2007,0.3238100874467496,0.8988184920244032,0.8587649660252789,113769834851.78029,1439545643479.0845,1549585878897.1084
ESP,2008,0.34644700388011657,1.0084391247281796,0.9622748876618529,111153480927.79784,1457165473512.4004,1567090115793.5618
ESP,2009,0.3130913237790615,0.9711093603621671,0.9251976313076802,107531750458.13991,1409604287006.199,1515943327303.171
ESP,2010,0.3128820794338372,0.9068882676094553,0.8654612490850685,110330180449.4494,1408790624469.9912,1516111814966.3035
ESP,2011,0.30291905098274585,0.9513797956055212,0.9059679333740792,116018078465.73187,1404200160865.1072,1513377789379.929
ESP,2012,0.3028980805330688,0.8729945561719628,0.8332414056590172,105362670351.72179,1366030271823.8867,1469503475417.5552
ESP,2013,0.2963709979821562,0.9021875719386481,0.8597132878331366,119936672088.6405,1340909820567.7202,1448503755882.3345
ESP,2014,0.29422524790046706,0.9027628258101797,0.8601026657397987,118543394356.0508,1354218625649.427,1461937909198.1848
ESP,2015,0.26431880646162104,0.7590383723069818,0.7245431855938322,124270874126.10005,1400825882825.7478,1512853545388.2136
ESP,2016,0.26945596032379054,0.7614712174286267,0.7272245299741308,129867734108.71904,1435882766406.401,1551621248625.5725
ESP,2017,0.29563424285068746,0.7834581336058484,0.7496412186532525,125339581477.8024,1482752973311.85,1599071021591.3438
ESP,2018,0.29612473558045516,0.8288324741214264,0.7917637149254693,130596038378.02728,1517595323248.4446,1637489795724.8591
ESP,2019,0.2785147437427638,0.7986713529978788,0.7624049964529653,126978266083.746,1550776605526.502,1670931033898.485
ESP,2020,0.28856632166429547,0.8298712616025218,0.7921219697781486,124464824719.55714,1375691345687.0647,1486593118477.3374
ESP,2021,0.30361208815925866,0.8770702466341755,0.8370585227687639,133232183178.89308,1462319011194.4739,1580543487897.3455
ESP,2022,0.3144885804893873,0.8132641266829344,0.7782657701389519,106229510759.21368,1580686275361.8235,1694695388056.3188
ESP,2023,0.35813085258776245,0.884614932410906,0.8476591048765375,113081112336.23878,1625911612019.316,1744573399185.6475
LKA,1970,0.16126616183127856,0.06815899425096743,0.08016914224447723,4034068825.421386,21079832588.45922,26036688503.934486
LKA,1971,0.16034119064225583,0.0713089343795685,0.08255769520623192,4009890217.959036,21006478832.19851,25932170067.675503
LKA,1972,0.16904890105683718,0.07679484969316708,0.08797690221961739,4009217031.657374,22100754559.4858,26995470377.81176
LKA,1973,0.2023171011075708,0.07658835584311938,0.09222081277072483,3966637999.0035114,22942240292.68869,27755417541.5906
LKA,1974,0.25131712827165553,0.08853328430977583,0.10941126503271838,4200906826.911011,23780546781.790665,28892178042.224083
LKA,1975,0.19392863765951993,0.10614298952944762,0.11546265041986832,4252686072.160629,24542388855.010296,29704152183.938984
LKA,1976,0.17700606020129583,0.09721698349663306,0.1056990103828132,4422104621.082394,25331632518.871376,30704206269.7811
LKA,1977,0.1992485765314781,0.10237834716790305,0.11303419772433199,4623780012.9294615,27024610341.60081,32627440187.57002
LKA,1978,0.11950580846994596,0.06394179024300198,0.06977869512722301,4943375202.7201,29947960480.614,35909073003.73016
LKA,1979,0.1440196037661564,0.07411811263926471,0.08161667663075248,5166312061.462246,31467541992.116,37692848629.38667
LKA,1980,0.1572164529932764,0.0823649366358494,0.09016901784879722,5249338370.200373,32988634113.601013,39286100726.2444
LKA,1981,0.15996733094580032,0.080255250005737,0.0888205923068309,5642366964.165945,35075884805.73337,41855364743.441795
LKA,1982,0.15900568529565326,0.08282501094900442,0.09076501435543248,5818405178.235625,36799885430.689735,43773588806.51485
LKA,1983,0.16004987037306848,0.08579131879239635,0.09346812699339295,6167732762.383132,38368350959.885925,45778346004.04186
LKA,1984,0.1953105643267678,0.08928762599523365,0.09999533700350563,5722083440.306562,41751182166.09469,48456732375.29454
LKA,1985,0.17283141671852006,0.08803853511348848,0.09655832431793895,6252778629.979146,42973090948.15363,50373332385.150925
LKA,1986,0.1708149060639732,0.09062061473100448,0.09835661166798121,6296535738.645217,44826938867.024666,52236314674.07095
LKA,1987,0.1886481916993848,0.09119092338487549,0.10043797827050165,5925161303.60496,46407553167.00831,53263901592.846306
LKA,1988,0.20135197660652365,0.09742983885260005,0.10736559367922384,6079433161.053315,47001007908.22268,54052758534.28505
LKA,1989,0.20329087281421626,0.09462676103246924,0.10478103340068944,5906087692.127485,48296597017.46798,55074893606.320694
LKA,1990,0.2155482185214516,0.10420018239923935,0.11470791179527877,6425563110.346424,50775292991.05979,58198369824.65535
LKA,1991,0.23086251059071397,0.11226129178244029,0.12317619855834065,6538911780.916143,53679690152.521286,61178547783.38106
LKA,1992,0.24069218093387632,0.11511652844210038,0.126153551583558,6419736776.79662,57290095477.37634,64526263819.92065
LKA,1993,0.2386044890380986,0.11598129540250166,0.12667720785615547,6856535236.290899,61535967376.14123,69254931058.47258
LKA,1994,0.25273997704508994,0.1260796154041157,0.13689269858117575,7080231132.897217,65133047132.6357,73060193058.08707
LKA,1995,0.2518637365530426,0.13441098940346013,0.14411105818567332,7322377085.697479,68993939535.10718,77147340870.16559
LKA,1996,0.2780347600354936,0.13833804756353432,0.14947208645149077,7023733353.160198,72865071131.84074,80502346485.0154
LKA,1997,0.28308087673596005,0.14247829610635726,0.15345468004092744,7239395971.7116785,77619492480.43639,85422142801.16838
LKA,1998,0.2797048401928999,0.14223781071815803,0.15281155658529147,7416216366.707696,81415726327.81274,89356764564.86693
LKA,1999,0.2630583874690693,0.13209656143929394,0.1421050599994068,7860929981.543749,87614900193.58362,95995952652.41385
LKA,2000,0.2477471218236821,0.1361847466097025,0.14463696746158075,8042571198.593703,88445569058.74542,97053066888.0245
LKA,2001,0.23635723868228115,0.13059746087097993,0.13840761779007996,7736214801.922553,89587880903.71097,97743609457.89958
LKA,2002,0.23506661545638355,0.1690791271190177,0.17357839209645057,7885477229.936706,92123892009.48619,100414800949.33194
LKA,2003,0.2364970100193955,0.1787585997654917,0.18261616232539987,8017658506.10838,97652321533.76788,105972791667.7692
LKA,2004,0.24535494340834202,0.1821539229284103,0.18646093688567117,8017827276.885499,103627848807.99367,111784447139.00864
LKA,2005,0.2682145785639682,0.20444376693943356,0.20882516139692553,8163476461.432323,110655206648.26416,118818683109.6965
LKA,2006,0.28034717770994955,0.2260514272594818,0.2297327284073924,8409392992.354769,111701270919.64813,120173479421.64879
LKA,2007,0.3196681330565155,0.24307372614589276,0.24834135873001775,8957887097.062693,121859148627.07866,130805068202.57147
LKA,2008,0.42844314444360093,0.28115153272268456,0.2913321937484963,10162386214.833925,133615162812.08307,143891109270.02835
LKA,2009,0.406844568732015,0.2825464901621734,0.29110288212668806,10861689214.10751,142600963760.91962,153589757482.88153
LKA,2010,0.45240121428635116,0.3090111136003827,0.3189002772763065,11727637491.65581,153309162547.07135,165192181504.766
LKA,2011,0.5229366295632399,0.3282271272769123,0.34154454717566896,12351455561.837814,170169466906.4987,182445494533.45905
LKA,2012,0.42818066253375553,0.32112178036315914,0.3285644337513205,13014549383.244204,186854211636.3466,199581965515.31158
LKA,2013,0.45062822394892493,0.33827269630091106,0.34608358329106265,13541075915.928488,194192868713.04623,207441611675.4804
LKA,2014,0.4709613760568623,0.33971274938317203,0.34876804589849536,14160163130.30757,206848738912.48224,220599463225.57434
LKA,2015,0.46881903030707944,0.3322594985855341,0.34164186584981227,14922560356.763824,214597871018.57178,229181985947.62088
LKA,2016,0.44925552944990665,0.32557717707603323,0.3341703537028002,14226211408.01011,226806709207.46835,240099971091.99536
LKA,2017,0.5021162711943892,0.3242443731838013,0.33584203834196097,13966476451.509407,242654651392.44122,255156265848.9423
LKA,2018,0.4833753642099699,0.31872670682143833,0.32963548577193896,14841540703.362734,248130556957.93106,261682598346.1482
LKA,2019,0.43324117874958085,0.30361458922458157,0.31246283393341007,14908893114.532293,249021424678.5582,262641425079.63452
LKA,2020,0.4708141537570693,0.30073302556902437,0.3119189845877626,14774878041.892591,241274540668.16284,254923387927.66888
LKA,2021,0.5218891055311029,0.3025012387818606,0.3163970428631268,14924063170.8058,251410395439.41486,264985605691.74274
LKA,2022,0.4431692580877449,0.27768663333393884,0.2885081040032872,14300659773.75482,233204366162.10712,246424093860.5343
LKA,2023,0.4762824212163381,0.3191714885550797,0.3297693224995796,14668145290.08422,226043161078.60864,239963837002.36523
SWE,1970,0.21630265039517432,0.20068691771787167,0.2063181485282383,11897863819.721428,150735241929.37564,159094732124.44092
